Point (76.00928588249782081 11.60996147925331279),2775
Point (76.00937571402623405 11.60996147925331279),2778
Point (76.00946554555464729 11.60996147925331279),2665
Point (76.00955537708306053 11.60996147925331279),2706.333333
Point (76.00964520861147378 11.60996147925331279),2706.333333
Point (76.00973504013988702 11.60996147925331279),2756
Point (76.00982487166830026 11.60996147925331279),2871.666667
Point (76.0099147031967135 11.60996147925331279),2962
Point (76.00003323507125685 11.60987164772490132),2631.714286
Point (76.0001230665996701 11.60987164772490132),2603.5
Point (76.00021289812808334 11.60987164772490132),2605.25
Point (76.00030272965649658 11.60987164772490132),2348.888889
Point (76.00039256118490982 11.60987164772490132),2167.333333
Point (76.00048239271332307 11.60987164772490132),2286.111111
Point (76.00057222424173631 11.60987164772490132),2221.444444
Point (76.00066205577014955 11.60987164772490132),2159.846154
Point (76.00075188729856279 11.60987164772490132),1809.8
Point (76.00084171882697603 11.60987164772490132),2031.6
Point (76.00093155035538928 11.60987164772490132),2031.6
Point (76.00102138188380252 11.60987164772490132),2351.090909
Point (76.00111121341221576 11.60987164772490132),2352.833333
Point (76.001201044940629 11.60987164772490132),2413.777778
Point (76.00129087646904225 11.60987164772490132),2479
Point (76.00138070799745549 11.60987164772490132),2450.857143
Point (76.00147053952586873 11.60987164772490132),2410.857143
Point (76.00156037105428197 11.60987164772490132),2412.875
Point (76.00165020258269521 11.60987164772490132),2446
Point (76.00174003411110846 11.60987164772490132),2475
Point (76.0018298656395217 11.60987164772490132),2388.846154
Point (76.00191969716793494 11.60987164772490132),2418.7
Point (76.00200952869634818 11.60987164772490132),2512.411765
Point (76.00209936022476143 11.60987164772490132),2489.555556
Point (76.00218919175317467 11.60987164772490132),2408.285714
Point (76.00227902328158791 11.60987164772490132),2351.545455
Point (76.00236885481000115 11.60987164772490132),2218.166667
Point (76.0024586863384144 11.60987164772490132),2442.777778
Point (76.00254851786682764 11.60987164772490132),2286.846154
Point (76.00263834939524088 11.60987164772490132),2414.571429
Point (76.00272818092365412 11.60987164772490132),2452
Point (76.00281801245206736 11.60987164772490132),2322.5
Point (76.00290784398048061 11.60987164772490132),2565.5
Point (76.00299767550889385 11.60987164772490132),2677.142857
Point (76.00308750703730709 11.60987164772490132),2762.222222
Point (76.00317733856572033 11.60987164772490132),2674.923077
Point (76.00326717009413358 11.60987164772490132),2289
Point (76.00335700162254682 11.60987164772490132),2191.3
Point (76.00344683315096006 11.60987164772490132),2416.545455
Point (76.0035366646793733 11.60987164772490132),2577.444444
Point (76.00362649620778654 11.60987164772490132),2542.333333
Point (76.00371632773619979 11.60987164772490132),2577.272727
Point (76.00380615926461303 11.60987164772490132),2543.214286
Point (76.00389599079302627 11.60987164772490132),2545.428571
Point (76.00398582232143951 11.60987164772490132),2291.9
Point (76.00407565384985276 11.60987164772490132),2162.666667
Point (76.004165485378266 11.60987164772490132),2252.4
Point (76.00425531690667924 11.60987164772490132),2317.0625
Point (76.00434514843509248 11.60987164772490132),2365
Point (76.00443497996350573 11.60987164772490132),2320.9375
Point (76.00452481149191897 11.60987164772490132),2447.076923
Point (76.00461464302033221 11.60987164772490132),2603.9
Point (76.00470447454874545 11.60987164772490132),2473.909091
Point (76.00479430607715869 11.60987164772490132),2124.583333
Point (76.00488413760557194 11.60987164772490132),2322.181818
Point (76.00497396913398518 11.60987164772490132),2731.6
Point (76.00506380066239842 11.60987164772490132),2926.25
Point (76.00515363219081166 11.60987164772490132),2899.5
Point (76.00524346371922491 11.60987164772490132),2899.5
Point (76.00533329524763815 11.60987164772490132),2953.181818
Point (76.00542312677605139 11.60987164772490132),3274.25
Point (76.00551295830446463 11.60987164772490132),3214.5
Point (76.00560278983287787 11.60987164772490132),2993.583333
Point (76.00569262136129112 11.60987164772490132),2960.857143
Point (76.00578245288970436 11.60987164772490132),2995.875
Point (76.0058722844181176 11.60987164772490132),2902
Point (76.00596211594653084 11.60987164772490132),2927.545455
Point (76.00605194747494409 11.60987164772490132),2962
Point (76.00614177900335733 11.60987164772490132),2772.153846
Point (76.00623161053177057 11.60987164772490132),2549.727273
Point (76.00632144206018381 11.60987164772490132),2606.166667
Point (76.00641127358859706 11.60987164772490132),2453.357143
Point (76.0065011051170103 11.60987164772490132),2202.2
Point (76.00659093664542354 11.60987164772490132),2386.7
Point (76.00668076817383678 11.60987164772490132),2442.666667
Point (76.00677059970225002 11.60987164772490132),2481.142857
Point (76.00686043123066327 11.60987164772490132),2347.615385
Point (76.00695026275907651 11.60987164772490132),2188
Point (76.00704009428748975 11.60987164772490132),2174
Point (76.00712992581590299 11.60987164772490132),2212.5
Point (76.00721975734431624 11.60987164772490132),2057
Point (76.00730958887272948 11.60987164772490132),2041.5
Point (76.00739942040114272 11.60987164772490132),2213
Point (76.00748925192955596 11.60987164772490132),2138
Point (76.0075790834579692 11.60987164772490132),2259.666667
Point (76.00766891498638245 11.60987164772490132),2331.5
Point (76.00775874651479569 11.60987164772490132),2171
Point (76.00784857804320893 11.60987164772490132),2183.666667
Point (76.00793840957162217 11.60987164772490132),2294.142857
Point (76.00802824110003542 11.60987164772490132),2393.5
Point (76.00811807262844866 11.60987164772490132),2583
Point (76.0082079041568619 11.60987164772490132),2713.666667
Point (76.00829773568527514 11.60987164772490132),2641
Point (76.00838756721368838 11.60987164772490132),2411.666667
Point (76.00847739874210163 11.60987164772490132),2613.333333
Point (76.00856723027051487 11.60987164772490132),2660.5
Point (76.00865706179892811 11.60987164772490132),2483
Point (76.00874689332734135 11.60987164772490132),2343
Point (76.0088367248557546 11.60987164772490132),2423
Point (76.00892655638416784 11.60987164772490132),2673.5
Point (76.00901638791258108 11.60987164772490132),2681.666667
Point (76.00910621944099432 11.60987164772490132),2730.333333
Point (76.00919605096940757 11.60987164772490132),2757
Point (76.00928588249782081 11.60987164772490132),2731.5
Point (76.00937571402623405 11.60987164772490132),2709.2
Point (76.00946554555464729 11.60987164772490132),2721
Point (76.00955537708306053 11.60987164772490132),2827
Point (76.00964520861147378 11.60987164772490132),2827
Point (76.00973504013988702 11.60987164772490132),2823
Point (76.00982487166830026 11.60987164772490132),2887.5
Point (76.0099147031967135 11.60987164772490132),2897
Point (76.00003323507125685 11.60978181619648986),2633
Point (76.0001230665996701 11.60978181619648986),2546.833333
Point (76.00021289812808334 11.60978181619648986),2581.25
Point (76.00030272965649658 11.60978181619648986),2451
Point (76.00039256118490982 11.60978181619648986),2290.375
Point (76.00048239271332307 11.60978181619648986),2415.666667
Point (76.00057222424173631 11.60978181619648986),2254.529412
Point (76.00066205577014955 11.60978181619648986),2222.529412
Point (76.00075188729856279 11.60978181619648986),2025.75
Point (76.00084171882697603 11.60978181619648986),2123.125
Point (76.00093155035538928 11.60978181619648986),2123.125
Point (76.00102138188380252 11.60978181619648986),2291.363636
Point (76.00111121341221576 11.60978181619648986),2257.4
Point (76.001201044940629 11.60978181619648986),2380.052632
Point (76.00129087646904225 11.60978181619648986),2443.111111
Point (76.00138070799745549 11.60978181619648986),2450.111111
Point (76.00147053952586873 11.60978181619648986),2220.692308
Point (76.00156037105428197 11.60978181619648986),2221.65
Point (76.00165020258269521 11.60978181619648986),2278.625
Point (76.00174003411110846 11.60978181619648986),2287.75
Point (76.0018298656395217 11.60978181619648986),2289.307692
Point (76.00191969716793494 11.60978181619648986),2350
Point (76.00200952869634818 11.60978181619648986),2476.210526
Point (76.00209936022476143 11.60978181619648986),2380.571429
Point (76.00218919175317467 11.60978181619648986),2256.5
Point (76.00227902328158791 11.60978181619648986),2220
Point (76.00236885481000115 11.60978181619648986),2229.666667
Point (76.0024586863384144 11.60978181619648986),2446.076923
Point (76.00254851786682764 11.60978181619648986),2386
Point (76.00263834939524088 11.60978181619648986),2478.25
Point (76.00272818092365412 11.60978181619648986),2417.111111
Point (76.00281801245206736 11.60978181619648986),2191.769231
Point (76.00290784398048061 11.60978181619648986),2580.052632
Point (76.00299767550889385 11.60978181619648986),2703
Point (76.00308750703730709 11.60978181619648986),2615.2
Point (76.00317733856572033 11.60978181619648986),2476.416667
Point (76.00326717009413358 11.60978181619648986),2254.8
Point (76.00335700162254682 11.60978181619648986),2281.6
Point (76.00344683315096006 11.60978181619648986),2513
Point (76.0035366646793733 11.60978181619648986),2566
Point (76.00362649620778654 11.60978181619648986),2637.25
Point (76.00371632773619979 11.60978181619648986),2821.666667
Point (76.00380615926461303 11.60978181619648986),2660.5
Point (76.00389599079302627 11.60978181619648986),2667.222222
Point (76.00398582232143951 11.60978181619648986),2582
Point (76.00407565384985276 11.60978181619648986),2381
Point (76.004165485378266 11.60978181619648986),2514.222222
Point (76.00425531690667924 11.60978181619648986),2504.555556
Point (76.00434514843509248 11.60978181619648986),2540.8
Point (76.00443497996350573 11.60978181619648986),2416.5
Point (76.00452481149191897 11.60978181619648986),2515.727273
Point (76.00461464302033221 11.60978181619648986),2698.785714
Point (76.00470447454874545 11.60978181619648986),2453.384615
Point (76.00479430607715869 11.60978181619648986),2191.222222
Point (76.00488413760557194 11.60978181619648986),2417.428571
Point (76.00497396913398518 11.60978181619648986),2601.9375
Point (76.00506380066239842 11.60978181619648986),2798.75
Point (76.00515363219081166 11.60978181619648986),2835.705882
Point (76.00524346371922491 11.60978181619648986),2835.705882
Point (76.00533329524763815 11.60978181619648986),2870.125
Point (76.00542312677605139 11.60978181619648986),3219.230769
Point (76.00551295830446463 11.60978181619648986),3247.6
Point (76.00560278983287787 11.60978181619648986),3221.117647
Point (76.00569262136129112 11.60978181619648986),3085.5
Point (76.00578245288970436 11.60978181619648986),3029.222222
Point (76.0058722844181176 11.60978181619648986),2961.25
Point (76.00596211594653084 11.60978181619648986),2996.75
Point (76.00605194747494409 11.60978181619648986),2957.818182
Point (76.00614177900335733 11.60978181619648986),2772.777778
Point (76.00623161053177057 11.60978181619648986),2607.666667
Point (76.00632144206018381 11.60978181619648986),2609.142857
Point (76.00641127358859706 11.60978181619648986),2284.2
Point (76.0065011051170103 11.60978181619648986),2242.5
Point (76.00659093664542354 11.60978181619648986),2475.4
Point (76.00668076817383678 11.60978181619648986),2383.714286
Point (76.00677059970225002 11.60978181619648986),2445.454545
Point (76.00686043123066327 11.60978181619648986),2320.357143
Point (76.00695026275907651 11.60978181619648986),2219.4
Point (76.00704009428748975 11.60978181619648986),2261
Point (76.00712992581590299 11.60978181619648986),2228
Point (76.00721975734431624 11.60978181619648986),2100
Point (76.00730958887272948 11.60978181619648986),2006.4
Point (76.00739942040114272 11.60978181619648986),2055
Point (76.00748925192955596 11.60978181619648986),2101
Point (76.0075790834579692 11.60978181619648986),2230
Point (76.00766891498638245 11.60978181619648986),2055.5
Point (76.00775874651479569 11.60978181619648986),2074.6
Point (76.00784857804320893 11.60978181619648986),2230
Point (76.00793840957162217 11.60978181619648986),2331
Point (76.00802824110003542 11.60978181619648986),2162.571429
Point (76.00811807262844866 11.60978181619648986),2212.142857
Point (76.0082079041568619 11.60978181619648986),2632.75
Point (76.00829773568527514 11.60978181619648986),2606
Point (76.00838756721368838 11.60978181619648986),2246.25
Point (76.00847739874210163 11.60978181619648986),2453
Point (76.00856723027051487 11.60978181619648986),2552.666667
Point (76.00865706179892811 11.60978181619648986),2403.5
Point (76.00874689332734135 11.60978181619648986),2426
Point (76.0088367248557546 11.60978181619648986),2632
Point (76.00892655638416784 11.60978181619648986),2805.333333
Point (76.00901638791258108 11.60978181619648986),2818.5
Point (76.00910621944099432 11.60978181619648986),2788
Point (76.00919605096940757 11.60978181619648986),2774.333333
Point (76.00928588249782081 11.60978181619648986),2696.333333
Point (76.00937571402623405 11.60978181619648986),2701
Point (76.00946554555464729 11.60978181619648986),2724
Point (76.00955537708306053 11.60978181619648986),2779
Point (76.00964520861147378 11.60978181619648986),2779
Point (76.00973504013988702 11.60978181619648986),2827
Point (76.00982487166830026 11.60978181619648986),3003.666667
Point (76.0099147031967135 11.60978181619648986),3097
Point (76.00003323507125685 11.60969198466807839),2549.285714
Point (76.0001230665996701 11.60969198466807839),2441
Point (76.00021289812808334 11.60969198466807839),2507.363636
Point (76.00030272965649658 11.60969198466807839),2446.090909
Point (76.00039256118490982 11.60969198466807839),2319.6
Point (76.00048239271332307 11.60969198466807839),2608.285714
Point (76.00057222424173631 11.60969198466807839),2514.5
Point (76.00066205577014955 11.60969198466807839),2249.777778
Point (76.00075188729856279 11.60969198466807839),2127.15
Point (76.00084171882697603 11.60969198466807839),2256.7
Point (76.00093155035538928 11.60969198466807839),2256.7
Point (76.00102138188380252 11.60969198466807839),2318
Point (76.00111121341221576 11.60969198466807839),2254.153846
Point (76.001201044940629 11.60969198466807839),2225.352941
Point (76.00129087646904225 11.60969198466807839),2288.166667
Point (76.00138070799745549 11.60969198466807839),2258.1
Point (76.00147053952586873 11.60969198466807839),2095.307692
Point (76.00156037105428197 11.60969198466807839),2061.684211
Point (76.00165020258269521 11.60969198466807839),2189.307692
Point (76.00174003411110846 11.60969198466807839),2216.545455
Point (76.0018298656395217 11.60969198466807839),2281.5
Point (76.00191969716793494 11.60969198466807839),2381.666667
Point (76.00200952869634818 11.60969198466807839),2385
Point (76.00209936022476143 11.60969198466807839),2221.32
Point (76.00218919175317467 11.60969198466807839),2219.833333
Point (76.00227902328158791 11.60969198466807839),2453.2
Point (76.00236885481000115 11.60969198466807839),2379.076923
Point (76.0024586863384144 11.60969198466807839),2444.428571
Point (76.00254851786682764 11.60969198466807839),2361.5
Point (76.00263834939524088 11.60969198466807839),2217.153846
Point (76.00272818092365412 11.60969198466807839),2129.875
Point (76.00281801245206736 11.60969198466807839),2188.333333
Point (76.00290784398048061 11.60969198466807839),2640.5
Point (76.00299767550889385 11.60969198466807839),2798.25
Point (76.00308750703730709 11.60969198466807839),2474.222222
Point (76.00317733856572033 11.60969198466807839),2199.25
Point (76.00326717009413358 11.60969198466807839),2230.714286
Point (76.00335700162254682 11.60969198466807839),2384.222222
Point (76.00344683315096006 11.60969198466807839),2417.611111
Point (76.0035366646793733 11.60969198466807839),2416.384615
Point (76.00362649620778654 11.60969198466807839),2508.7
Point (76.00371632773619979 11.60969198466807839),2766.142857
Point (76.00380615926461303 11.60969198466807839),2605.333333
Point (76.00389599079302627 11.60969198466807839),2650
Point (76.00398582232143951 11.60969198466807839),2703.166667
Point (76.00407565384985276 11.60969198466807839),2644.5
Point (76.004165485378266 11.60969198466807839),2538.916667
Point (76.00425531690667924 11.60969198466807839),2613.555556
Point (76.00434514843509248 11.60969198466807839),2726.428571
Point (76.00443497996350573 11.60969198466807839),2538.545455
Point (76.00452481149191897 11.60969198466807839),2545.222222
Point (76.00461464302033221 11.60969198466807839),2705.5
Point (76.00470447454874545 11.60969198466807839),2320.777778
Point (76.00479430607715869 11.60969198466807839),2223.705882
Point (76.00488413760557194 11.60969198466807839),2518.529412
Point (76.00497396913398518 11.60969198466807839),2676.666667
Point (76.00506380066239842 11.60969198466807839),2927.705882
Point (76.00515363219081166 11.60969198466807839),2932.166667
Point (76.00524346371922491 11.60969198466807839),2861.636364
Point (76.00533329524763815 11.60969198466807839),2861.636364
Point (76.00542312677605139 11.60969198466807839),3121
Point (76.00551295830446463 11.60969198466807839),3182.2
Point (76.00560278983287787 11.60969198466807839),3081.8
Point (76.00569262136129112 11.60969198466807839),3022.666667
Point (76.00578245288970436 11.60969198466807839),2983.076923
Point (76.0058722844181176 11.60969198466807839),2918.666667
Point (76.00596211594653084 11.60969198466807839),2862.636364
Point (76.00605194747494409 11.60969198466807839),2818.5
Point (76.00614177900335733 11.60969198466807839),2672.307692
Point (76.00623161053177057 11.60969198466807839),2670.6875
Point (76.00632144206018381 11.60969198466807839),2503.416667
Point (76.00641127358859706 11.60969198466807839),2225.636364
Point (76.0065011051170103 11.60969198466807839),2284
Point (76.00659093664542354 11.60969198466807839),2445.25
Point (76.00668076817383678 11.60969198466807839),2447.769231
Point (76.00677059970225002 11.60969198466807839),2419.333333
Point (76.00686043123066327 11.60969198466807839),2214.818182
Point (76.00695026275907651 11.60969198466807839),2327.571429
Point (76.00704009428748975 11.60969198466807839),2345.5
Point (76.00712992581590299 11.60969198466807839),2233
Point (76.00721975734431624 11.60969198466807839),2184.666667
Point (76.00730958887272948 11.60969198466807839),2074.5
Point (76.00739942040114272 11.60969198466807839),1960.2
Point (76.00748925192955596 11.60969198466807839),2006
Point (76.0075790834579692 11.60969198466807839),2201.5
Point (76.00766891498638245 11.60969198466807839),2118.5
Point (76.00775874651479569 11.60969198466807839),2148.666667
Point (76.00784857804320893 11.60969198466807839),2356
Point (76.00793840957162217 11.60969198466807839),2330.8
Point (76.00802824110003542 11.60969198466807839),2072
Point (76.00811807262844866 11.60969198466807839),2151.333333
Point (76.0082079041568619 11.60969198466807839),2551
Point (76.00829773568527514 11.60969198466807839),2680.75
Point (76.00838756721368838 11.60969198466807839),2417
Point (76.00847739874210163 11.60969198466807839),2489.5
Point (76.00856723027051487 11.60969198466807839),2521.25
Point (76.00865706179892811 11.60969198466807839),2470
Point (76.00874689332734135 11.60969198466807839),2708.25
Point (76.0088367248557546 11.60969198466807839),2806
Point (76.00892655638416784 11.60969198466807839),2822
Point (76.00901638791258108 11.60969198466807839),2824.8
Point (76.00910621944099432 11.60969198466807839),2758.666667
Point (76.00919605096940757 11.60969198466807839),2749
Point (76.00928588249782081 11.60969198466807839),2679.333333
Point (76.00937571402623405 11.60969198466807839),2691.25
Point (76.00946554555464729 11.60969198466807839),2711.5
Point (76.00955537708306053 11.60969198466807839),2757.333333
Point (76.00964520861147378 11.60969198466807839),2757.333333
Point (76.00973504013988702 11.60969198466807839),2812
Point (76.00982487166830026 11.60969198466807839),2988
Point (76.0099147031967135 11.60969198466807839),3097
Point (76.00003323507125685 11.60960215313966692),2609.818182
Point (76.0001230665996701 11.60960215313966692),2640.333333
Point (76.00021289812808334 11.60960215313966692),2446.777778
Point (76.00030272965649658 11.60960215313966692),2482.1
Point (76.00039256118490982 11.60960215313966692),2575.727273
Point (76.00048239271332307 11.60960215313966692),2759.142857
Point (76.00057222424173631 11.60960215313966692),2703.666667
Point (76.00066205577014955 11.60960215313966692),2349.785714
Point (76.00075188729856279 11.60960215313966692),2191
Point (76.00084171882697603 11.60960215313966692),2254.833333
Point (76.00093155035538928 11.60960215313966692),2254.833333
Point (76.00102138188380252 11.60960215313966692),2345.5
Point (76.00111121341221576 11.60960215313966692),2416.875
Point (76.001201044940629 11.60960215313966692),2288.625
Point (76.00129087646904225 11.60960215313966692),2225.5
Point (76.00138070799745549 11.60960215313966692),2249.5
Point (76.00147053952586873 11.60960215313966692),2158.8125
Point (76.00156037105428197 11.60960215313966692),2125.266667
Point (76.00165020258269521 11.60960215313966692),2089.730769
Point (76.00174003411110846 11.60960215313966692),2191.818182
Point (76.0018298656395217 11.60960215313966692),2344
Point (76.00191969716793494 11.60960215313966692),2443.3
Point (76.00200952869634818 11.60960215313966692),2352.894737
Point (76.00209936022476143 11.60960215313966692),2161.166667
Point (76.00218919175317467 11.60960215313966692),2443.153846
Point (76.00227902328158791 11.60960215313966692),2578.5
Point (76.00236885481000115 11.60960215313966692),2475.1
Point (76.0024586863384144 11.60960215313966692),2479.727273
Point (76.00254851786682764 11.60960215313966692),2424.666667
Point (76.00263834939524088 11.60960215313966692),2157.1
Point (76.00272818092365412 11.60960215313966692),2031.555556
Point (76.00281801245206736 11.60960215313966692),2128.777778
Point (76.00290784398048061 11.60960215313966692),2414.375
Point (76.00299767550889385 11.60960215313966692),2579.6875
Point (76.00308750703730709 11.60960215313966692),2417.25
Point (76.00317733856572033 11.60960215313966692),2156.2
Point (76.00326717009413358 11.60960215313966692),2311.833333
Point (76.00335700162254682 11.60960215313966692),2477.666667
Point (76.00344683315096006 11.60960215313966692),2443.25
Point (76.0035366646793733 11.60960215313966692),2382.782609
Point (76.00362649620778654 11.60960215313966692),2454.384615
Point (76.00371632773619979 11.60960215313966692),2610.25
Point (76.00380615926461303 11.60960215313966692),2374.571429
Point (76.00389599079302627 11.60960215313966692),2486.714286
Point (76.00398582232143951 11.60960215313966692),2488.4
Point (76.00407565384985276 11.60960215313966692),2494.25
Point (76.004165485378266 11.60960215313966692),2580.5
Point (76.00425531690667924 11.60960215313966692),2708.285714
Point (76.00434514843509248 11.60960215313966692),2734.6
Point (76.00443497996350573 11.60960215313966692),2666.4
Point (76.00452481149191897 11.60960215313966692),2575.176471
Point (76.00461464302033221 11.60960215313966692),2514.294118
Point (76.00470447454874545 11.60960215313966692),2292.08
Point (76.00479430607715869 11.60960215313966692),2323.181818
Point (76.00488413760557194 11.60960215313966692),2446.933333
Point (76.00497396913398518 11.60960215313966692),2607.461538
Point (76.00506380066239842 11.60960215313966692),2839.285714
Point (76.00515363219081166 11.60960215313966692),2896.666667
Point (76.00524346371922491 11.60960215313966692),2792.888889
Point (76.00533329524763815 11.60960215313966692),2792.888889
Point (76.00542312677605139 11.60960215313966692),3119.125
Point (76.00551295830446463 11.60960215313966692),3127.142857
Point (76.00560278983287787 11.60960215313966692),2963
Point (76.00569262136129112 11.60960215313966692),2831.333333
Point (76.00578245288970436 11.60960215313966692),2798
Point (76.0058722844181176 11.60960215313966692),2669.2
Point (76.00596211594653084 11.60960215313966692),2594.666667
Point (76.00605194747494409 11.60960215313966692),2551
Point (76.00614177900335733 11.60960215313966692),2484.714286
Point (76.00623161053177057 11.60960215313966692),2451.352941
Point (76.00632144206018381 11.60960215313966692),2345.727273
Point (76.00641127358859706 11.60960215313966692),2158.555556
Point (76.0065011051170103 11.60960215313966692),2282.727273
Point (76.00659093664542354 11.60960215313966692),2410.533333
Point (76.00668076817383678 11.60960215313966692),2510.888889
Point (76.00677059970225002 11.60960215313966692),2446
Point (76.00686043123066327 11.60960215313966692),2345.454545
Point (76.00695026275907651 11.60960215313966692),2419.8
Point (76.00704009428748975 11.60960215313966692),2410
Point (76.00712992581590299 11.60960215313966692),2148
Point (76.00721975734431624 11.60960215313966692),2129.5
Point (76.00730958887272948 11.60960215313966692),2071
Point (76.00739942040114272 11.60960215313966692),1959
Point (76.00748925192955596 11.60960215313966692),2008.5
Point (76.0075790834579692 11.60960215313966692),2304
Point (76.00766891498638245 11.60960215313966692),2215.25
Point (76.00775874651479569 11.60960215313966692),2139.333333
Point (76.00784857804320893 11.60960215313966692),2330
Point (76.00793840957162217 11.60960215313966692),2474.5
Point (76.00802824110003542 11.60960215313966692),2408.75
Point (76.00811807262844866 11.60960215313966692),2389.333333
Point (76.0082079041568619 11.60960215313966692),2629.6
